time,Niaye,bassin_arachidien,casamance,senegal_oriental,vallee_fleuve_senegal,zone_sylvo_pastoral
1950-01-08 06:00:00,-5.7192836,-0.9033958,-1.335937,-0.7072944,,-0.8844511
1950-01-08 09:00:00,-5.9843407,-1.7489203,-1.150383,-0.8605219,,-0.3959013
1950-01-08 12:00:00,-5.040167,-0.3409121,-0.72220445,0.19358051,,0.05856487
1950-01-08 15:00:00,-2.8889427,-0.3433763,-0.4108866,-0.027097017,,-0.0072083673
1950-01-08 18:00:00,-1.6902509,-1.5550002,-2.0229063,-1.0138988,,-0.12386966
1950-01-08 21:00:00,-1.2725008,-1.2086337,-1.4503595,-1.324913,,-0.7052398
1950-01-09 00:00:00,-2.526479,-1.6220791,-1.6901618,-1.4776708,,-0.74993104
1950-01-09 03:00:00,-3.8787086,-1.6782278,-1.5796355,-1.4337664,,-0.72204226
1950-01-09 06:00:00,-5.000338,-1.4419717,-1.4010487,-1.203211,,-0.53104746
1950-01-09 09:00:00,-5.3921366,-1.4954934,-2.0849688,-1.2856305,,-0.21666662
1950-01-09 12:00:00,-4.9259887,-0.5657789,-0.91963047,-0.24286473,,0.004849732
1950-01-09 15:00:00,-3.13829,-0.4521917,-0.46516493,-0.57120055,,0.07582716
1950-01-09 18:00:00,-1.9943984,-1.5613029,-1.7803824,-1.3197939,,0.060382485
1950-01-09 21:00:00,-1.7568591,-1.0755272,-2.4536946,-1.232019,,-0.50960135
1950-01-10 00:00:00,-2.9049265,-1.0401984,-3.010861,-1.4908409,,-0.6105115
1950-01-10 03:00:00,-5.0963016,-1.0583624,-3.1975236,-1.5385044,,-0.44049025
1950-01-10 06:00:00,-6.217227,-0.7892041,-3.1014025,-1.5052197,,-0.8295463
1950-01-10 09:00:00,-6.378536,-3.1439364,-2.3141913,-2.072842,,-0.57598877
1950-01-10 12:00:00,-5.3671565,-1.5572653,-2.2596362,-1.3311014,,-0.80345845
1950-01-10 15:00:00,-3.49854,-1.4623487,-1.9911423,-1.537936,,-0.54406095
1950-01-10 18:00:00,-1.9691234,-2.224551,-2.7532187,-1.9866009,,-0.49728975
1950-01-10 21:00:00,-1.3700804,-1.4726845,-1.4632576,-1.5921202,,-0.5212228
1950-01-11 00:00:00,-1.934006,-1.7561533,-1.4090123,-1.6071998,,-0.62764734
1950-01-11 03:00:00,-3.47196,-1.4606622,-1.3547444,-1.6269317,,-0.6161031
1950-01-11 06:00:00,-4.4263377,-1.3033026,-1.3219585,-1.5270623,,-0.5197515
1950-01-11 09:00:00,-4.790372,-1.252669,-2.2273593,-1.6597373,,-0.2254796
1950-01-11 12:00:00,-4.11933,-1.0505669,-1.9328347,-1.0097753,,-0.17460601
1950-01-11 15:00:00,-2.3493016,-0.9697386,-1.789642,-1.0083705,,0.0047935448
1950-01-11 18:00:00,-1.1332902,-1.9850136,-3.0269706,-1.7849033,,-0.02946051
1950-01-11 21:00:00,-0.88054657,-1.0734309,-2.78206,-1.5942346,,-0.5974595
1950-01-12 00:00:00,-1.8087964,-1.0436779,-3.1915631,-1.7153305,,-0.71592665
1950-01-12 03:00:00,-3.7506886,-2.1468666,-1.6179924,-1.8209751,,-1.0451465
1950-01-12 06:00:00,-4.9728227,-2.1240792,-1.6561135,-1.9787982,,-0.9489754
1950-01-12 09:00:00,-5.5400414,-2.0823634,-2.6640935,-2.2570593,,-0.6623232
1950-01-12 12:00:00,-4.7757807,-1.7832912,-2.8966126,-2.2631028,,-0.96020776
1950-01-12 15:00:00,-3.191308,-1.9683884,-3.3870401,-1.923963,,-0.7361751
1950-01-12 18:00:00,-2.1639493,-2.5609665,-3.845721,-2.4085317,,-0.6730442
1950-01-12 21:00:00,-2.1595867,-2.1225314,-1.872129,-1.9729741,,-0.5359985
1950-01-13 00:00:00,-4.0479655,-0.77223516,-3.7483253,-2.6500773,,-0.7303638
1950-01-13 03:00:00,-6.435933,-0.9661543,-2.4703832,-1.264684,,-0.8721745
1950-01-13 06:00:00,-7.701967,-1.0620116,-2.363522,-1.6586078,,-0.89466745
1950-01-13 09:00:00,-6.9540668,-2.1895878,-2.8610537,-2.392892,,-0.6557511
1950-01-13 12:00:00,-5.834543,-1.6486655,-1.8582968,-1.6103524,,-0.7992659
1950-01-13 15:00:00,-4.072615,-1.208144,-1.3783385,-1.6143426,,-0.21669556
1950-01-13 18:00:00,-3.0904872,-2.0753343,-2.2581708,-2.3914437,,-0.39888632
1950-01-13 21:00:00,-2.8534272,-1.1001922,-2.5216603,-1.8347807,,-0.48248163
