time,Niaye,bassin_arachidien,casamance,senegal_oriental,vallee_fleuve_senegal,zone_sylvo_pastoral
1950-01-20 12:00:00,293.50403,293.06165,290.24094,291.28418,,295.1527
1950-01-20 15:00:00,295.37808,297.7008,295.06415,295.02338,,299.27908
1950-01-20 18:00:00,296.4578,297.7512,294.95468,294.34467,,299.59723
1950-01-20 21:00:00,296.3,292.8959,289.9411,289.06775,,293.3401
1950-01-21 00:00:00,295.5541,289.31192,288.556,286.97156,,290.74106
1950-01-21 03:00:00,294.2681,286.73935,285.1479,285.95,,288.6005
1950-01-21 06:00:00,292.99643,284.7421,283.25583,284.3972,,286.27563
1950-01-21 09:00:00,292.27933,285.43405,283.58817,285.32922,,288.10593
1950-01-21 12:00:00,293.09357,292.39276,290.35638,291.5007,,294.67407
1950-01-21 15:00:00,294.83524,297.3316,295.03098,295.28366,,298.74902
1950-01-21 18:00:00,295.9043,297.44266,295.05438,294.687,,299.1415
1950-01-21 21:00:00,295.8508,291.749,290.06042,289.28247,,292.60034
1950-01-22 00:00:00,295.16623,288.6653,286.09155,286.95676,,289.6962
1950-01-22 03:00:00,294.12112,285.6427,285.13593,286.27853,,287.5856
1950-01-22 06:00:00,293.12732,284.70483,283.16977,284.3017,,286.06943
1950-01-22 09:00:00,292.49722,285.78796,284.25076,286.44757,,288.26993
1950-01-22 12:00:00,293.50916,293.5473,291.792,292.9021,,295.28976
1950-01-22 15:00:00,295.44116,298.2295,296.27692,296.31622,,299.24634
1950-01-22 18:00:00,296.551,298.0805,296.24734,295.81348,,299.6262
1950-01-22 21:00:00,296.14584,290.9887,291.60742,290.98553,,293.25833
1950-01-23 00:00:00,295.3476,289.60303,288.9755,288.7412,,290.08124
1950-01-23 03:00:00,294.4847,287.565,287.31387,287.14484,,288.37234
1950-01-23 06:00:00,293.61124,286.22958,285.3408,285.83838,,287.04718
1950-01-23 09:00:00,293.08694,287.2557,286.09082,287.52942,,288.99548
1950-01-23 12:00:00,294.19995,294.72495,293.09814,293.96536,,296.37723
1950-01-23 15:00:00,296.17395,298.8625,297.0292,297.3702,,300.1249
1950-01-23 18:00:00,297.16885,298.9878,296.95416,296.85352,,300.52206
1950-01-23 21:00:00,296.39792,292.06873,292.66464,291.93317,,293.83707
1950-01-24 00:00:00,295.5858,290.51068,290.24664,290.30225,,290.67508
1950-01-24 03:00:00,294.582,287.71585,287.86078,288.38458,,288.76706
1950-01-24 06:00:00,293.7227,287.34897,286.15146,286.28528,,287.49576
1950-01-24 09:00:00,293.33072,288.21136,287.08398,288.16302,,289.74774
1950-01-24 12:00:00,294.4502,295.3872,293.50833,294.1924,,296.889
1950-01-24 15:00:00,296.26126,299.34528,297.27658,297.75476,,300.79465
1950-01-24 18:00:00,297.13263,299.19318,296.92746,297.37085,,301.0276
1950-01-24 21:00:00,296.4171,292.91425,292.45093,292.40158,,294.27487
1950-01-25 00:00:00,295.50967,292.19888,289.66217,290.12103,,291.84872
